Symbol;Name;Symbol2;Currency
JBSIEX;GAM Precious Metals - Physical Silver;0ANI;EUR
SINR;ETFS Short INR Long USD USD;SINR;USD
EMMV;OSSIAM ETF EMERGING MARKETS MINIMUM VARIANCE;0HA2;EUR
CD40;ComStage ETF CAC 40 UCITS ETF;0H82;EUR
U71G;Lyxor Core iBoxx USD Treasuries 7-10Y DR UCITS ETF;U71G;GBP
E907;ComStage 1 MDAX UCITS ETF;0W78;EUR
VAGS;Vanguard Global Aggregate Bond UCITS ETF;VAGS;GBP
XUIT;Xtrackers II US Treasuries Inflation-Linked UCITS ETF;XUIT;USD
SSFT;ETFS 1X Daily Short Softs;SSFT;USD
XMMS;Xtrackers MSCI Emerging Markets UCITS ETF;XMMS;GBP
0L4R;Financial Select Sector SPDR Fund;0L4R;USD
SP5G;Lyxor S&P 500 UCITS ETF;SP5G;GBP
CJ1U;Amundi Index MSCI Japan UCITS ETF DR;CJ1U;USD
XDAX;Xtrackers DAX UCITS ETF;XDAX;GBP
UB02;UBS ETF-MSCI Japan UCITS ETF;UB02;GBP
XGLD;Xtrackers Physical Gold ETC;XGLD;USD
BATG;L&G Battery Value-Chain UCITS ETF;BATG;GBP
XUCS;Xtrackers MSCI USA Consumer Staples UCITS ETF;XUCS;USD
SNIK;ETFS 1X Daily Short Nickel;SNIK;USD
XDEB;Xtrackers MSCI World Minimum Volatility UCITS ETF;XDEB;GBP
0JKH;iShares MSCI Indonesia ETF;0JKH;USD
SGVB;Lyxor SG Global Value Beta UCITS ETF;SGVB;USD
MDBU;UBS ETF - Sustainable Development Bank Bonds UCITS ETF;MDBU;GBP
0KR4;ProShares UltraShort Russell2000;0KR4;USD
UK3L;ETFS 3X DAILY LONG FTSE 100;UK3L;GBP
CU2U;Amundi Index Solutions-Amundi Msci USA;CU2U;USD
GASD;Boost Natural Gas ETC;GASD;USD
PHAG;ETFS Physical Silver;PHAG;USD
H4ZP;HSBC MSCI CHINA UCITS ETF;0W4U;EUR
DHSA;WisdomTree US Equity Income UCITS ETF;DHSA;USD
ALQD;Xtrackers II USD Asia ex Japan Corporate Bond UCITS ETF;ALQD;USD
ULOVH;UBS Irl ETF plc - Factor MSCI USA Low Volatility UCITS ETF;ULOV;GBP
LCOR;ETFS 2X Daily Long Corn;LCOR;USD
AIAI;L&G Artificial Intelligence UCITS ETF;AIAI;USD
S2USAH;UBS ETF - MSCI Switzerland 20/35 hedged to USD UCITS ETF;0HBW;USD
SLEA;ETFS 1X Daily Short Lead;SLEA;USD
HMAF;HSBC MSCI AC FAR EAST EX JAPAN UCITS ETF;HMAF;GBP
XZMJ;Xtrackers ESG MSCI Japan UCITS ETF;XZMJ;USD
XCX6;Xtrackers MSCI China UCITS ETF;XCX6;GBP
DEM;WisdomTree Emerging Markets Equity Income UCITS ETF;DEM;GBP
EPRA;AMUNDI INDEX FTSE EPRA NAREIT GLOBAL UCITS ETF DR;EPRA;GBP
USPY;L&G Cyber Security UCITS ETF;USPY;USD
JBGOEX;GAM Precious Metals - Physical Gold;0VQG;EUR
GBCA;ETFS Long CAD Short GBP;GBCA;GBP
XLPE;Xtrackers LPX Private Equity Swap UCITS ETF;XLPE;GBP
NASD;Lyxor Nasdaq-100 UCITS ETF;NASD;USD
100D;Lyxor FTSE 100 UCITS ETF;100D;GBP
HAGB;VanEck Vectors Natural Resources UCITS ETF;HAGB;GBP
CRPX;Lyxor Euro Corporate Bond UCITS ETF;CRPX;GBP
E573;ComStage CBK US-Treasury Bond Future Double Short UCITS ETF;0HE0;EUR
0MJP;Market Access Daxglobal Russia Index UCITS ETF;0MJP;EUR
0IX4;Global X MLP ETF;0IX4;USD
CAPH;OSSIAM SHILLER BARCLAYS CAPE US SECTOR VALUE TR;0HFH;EUR
CATL;ETFS Live Cattle;CATL;USD
XAD5;Xtrackers Physical Gold ETC EUR;OXA5;EUR
0FBL;WisdomTree Trust WisdomTree China ex-State-Owned Enterprises Fund;0FBL;USD
SG25;SG NATURAL GAS x3 DAILY SHORT;SG25;USD
SG34;SG WTI x5 DAILY LONG;SG34;USD
SG36;SG COPPER x2 DAILY LONG;SG36;USD
EGLN;iShares Physical Gold ETC;EGLN;EUR
UBIF;UBS ETF - Bloomberg Barclays Euro Inflation Linked 1-10 UCITS ETF;UBIF;GBP
C030;ComStage Dow Jones Switzerland Titans 30 UCITS ETF;0H7W;EUR
OILW;ETFS WTI 2mth Oil Securities;OILW;USD
RIOU;Lyxor MSCI Brazil UCITS ETF;RIOU;USD
XD3E;Xtrackers Euro Stoxx Quality Dividend UCITS ETF;XD3E;GBP
CAHEUA;UBS ETF-MSCI Canada UCITS ETF;0HOW;EUR
ECOG;L&G Ecommerce Logistics UCITS ETF;ECOG;GBP
WEAT;ETFS Wheat;WEAT;USD
RIOL;Lyxor MSCI Brazil UCITS ETF;RIOL;GBP
ELOVH;UBS ETF-Factor MSCI EMU Low Volatility UCITS ETF;ELOV;GBP
VDVA;Vanguard Global Value Factor UCITS ETF;VDVA;USD
TNGB;THINK MORNINGSTAR NORTH AMERICA EQUITY UCITS ETF;TNGB;GBP
XDDX;Xtrackers DAX Income UCITS ETF;XDDX;GBP
PLTU;UBS ETC linked to the UBS Bloomberg CMCI Components USD TR Platinum Index;PLTU;USD
MFLS;Lyxor Scientific Beta Developed Long/Short UCITS ETF;MFLS;USD
PRIC;AMUNDI PRIME EURO CORPORATES UCITS ETF DR;PRIC;GBP
LWMV;Ossiam ETF World MINIMUM VARIANCE;LWMV;GBP
H50E;HSBC EURO STOXX 50 UCITS ETF;H50E;GBP
C062;ComStage ETF STOXX Europe 600 Banks NR UCITS ETF;0H6R;EUR
VDUC;Vanguard USD Corporate 1-3 Year Bond UCITS ETF;VDUC;USD
HMLA;HSBC MSCI EM LATIN AMERICA UCITS ETF;HMLA;GBP
TCGB;Think iBoxx Corporate Bond UCITS ETF;TCGB;GBP
BATT;L&G Battery Value-Chain UCITS ETF;BATT;USD
ALYU;UBS ETC linked to the UBS Bloomberg CMCI Components USD TR Aluminium Index;ALYU;USD
HMFD;HSBC MSCI EM FAR EAST UCITS ETF;HMFD;USD
3GIS;Boost Gilts 10Y 3x Short Daily ETP;3GIS;GBP
TEET;Think European Equity UCITS ETF;TEET;USD
XDNY;Xtrackers JPX-Nikkei 400 UCITS ETF;XDNY;USD
LYAEJ;Lyxor Msci AC Asia Pacific EX Japan UCITS ETF;AEJ;USD
GBNO;ETFS Long NOK Short GBP;GBNO;GBP
LQQS;Boost NASDAQ 100 3x Short Daily ETP;LQQS;GBP
AUEG;Amundi Msci Emerging Markets UCITS ETF;AUEG;GBP
CITE;Leverage Shares 2x Citigroup ETP;CITE;EUR
VDEV;Vanguard FTSE Developed World UCITS ETF;VDEV;USD
SCTO;ETFS 1X Daily Short Cotton;SCTO;USD
HLTW;Lyxor MSCI World Health Care TR UCITS ETF;HLTW;USD
HTRY;HSBC MSCI TURKEY UCITS ETF;HTRY;GBP
SPLT;iShares Physical Platinum ETC;SPLT;GBP
SGPDU;UBS ETF - MSCI Singapore UCITS ETF;0HCU;USD
ALUM;ETFS Aluminium;ALUM;USD
FEDG;Lyxor Fed Funds US Dollar Cash UCITS ETF;FEDG;GBP
0JJ4;iShares Global Materials ETF;0JJ4;USD
VUAA;Vanguard S&P 500 UCITS ETF;VUAA;USD
SPDM;iShares Physical Palladium ETC;SPDM;GBP
UST1F;UBS ETF - Bloomberg Barclays US 1-3 Year Treasury Bond UCITS ETF;0HEP;EUR
RS2U;Amundi Index Solutions-Amundi Russell 2000;RS2U;USD
ALAG;Amundi Index Solutions-Amundi Msci EM Latin America;ALAG;GBP
CRME;Leverage Shares 2x Salesforce.com ETP;CRME;EUR
SCOP;ETFS 1X Daily Short Copper;SCOP;USD
2UKS;Boost FTSE 100 2x Short Daily ETP;2UKS;GBP
LSYO;ETFS 2X Daily Long Soybean Oil;LSYO;USD
FEUD;First Trust Eurozone AlphaDEX UCITS ETF;FEUD;GBP
EU5L;SG X5 Long Daily Leverage STOXX NR;EU5L;GBP
BENE;Boost Enhanced Energy ETC;BENE;USD
3DEL;Boost LevDAX 3x Daily ETP;3DEL;EUR
UBUN;UBS Irl ETF plc - MSCI EMU Cyclical UCITS ETF;0Y60;EUR
XD5F;Xtrackers Euro Stoxx 50 ex Financials UCITS ETF;XD5F;GBP
2CRM;Leverage Shares 2x Salesforce.com ETP;2CRM;GBP
JPXX;Lyxor JPX-Nikkei 400 DR UCITS ETF;JPXX;GBP
SG58;SG EURUSD x3 DAILY LONG;SG58;USD
SG76;SG DAX x5 DAILY LONG;SG76;GBP
3TYS;Boost US Treasuries 10Y 3x Short Daily ETP;3TYS;GBP
SOYU;UBS ETC linked to the UBS Bloomberg CMCI Components USD TR Soybeans Index;SOYU;USD
SUD5;ETFS 5x Long EUR Short USD;SUD5;USD
FR3S;ETFS 3x Daily Short CAC 40;OFR3;EUR
NGAG;UBS ETC linked to the UBS Bloomberg CMCI Components Natural Gas GBP Mth Hdg TR;NGAG;GBP
URGB;ETFS Short EUR Long GBP;URGB;GBP
XHYG;Xtrackers II EUR High Yield Corporate Bond UCITS ETF;XHYG;EUR
CHFP;ETFS Long CHF Short USD;CHFP;GBP
XMLD;Xtrackers MSCI EM Latin America Swap UCITS ETF;XMLD;USD
CRM2;Leverage Shares 2x Salesforce.com ETP;CRM2;USD
XSTR;Xtrackers II GBP Overnight Rate Swap UCITS ETF;XSTR;GBP
MATW;Lyxor MSCI World Materials TR UCITS ETF;MATW;USD
HMJD;HSBC MSCI JAPAN UCITS ETF;HMJD;USD
CSGLDE;iShares Gold EUR Hedged ETF CH;0VQL;EUR
LGUS;L&G US Equity UCITS ETF;LGUS;USD
BCCMG;UBS ETFs PLC - Bloomberg Commodity CMCI SF UCITS ETF;UD06;GBP
HEDS;WisdomTree Europe Equity UCITS ETF;HEDS;GBP
S5USAS;UBS ETFs plc - S&P 500 SF UCITS ETF;0Y10;USD
PLUSA;UBS ETF CH-Palladium;0VQY;USD
SG39;SG COPPER x3 DAILY SHORT;SG39;USD
C053;ComStage ETF EURO STOXX 50 Daily Leverage UCITS ETF;0H80;EUR
JBPAGX;GAM Precious Metals - Physical Palladium;0AO0;GBP
C006;ComStage ETF FAZ Index UCITS ETF;0H9Z;EUR
TNOG;Lyxor MSCI World Information Technology TR UCITS ETF;TNOG;GBP
C078;ComStage ETF STOXX Europe 600 Travel & Leisure NR UCITS ETF;0H7C;EUR
LCAD;ETFS Long CAD Short USD;LCAD;USD
SEUP;ETFS Short EUR Long USD;SEUP;GBP
SGBX;ETFS Physical Swiss Gold;SGBX;GBP
CXAP;UBS ETFs plc - CMCI ex-Agriculture SF UCITS ETF;CXAP;GBP
TGBT;Think iBoxx Government Bond UCITS ETF;TGBT;USD
XESX;Xtrackers Euro Stoxx 50 UCITS ETF;XESX;GBP
SG93;SG S&P x5 DAILY SHORT;SG93;USD
VHYL;Vanguard FTSE All-World High Dividend Yield UCITS ETF;VHYL;GBP
XD5E;Xtrackers MSCI EMU UCITS ETF;XD5E;GBP
SSLN;iShares Physical Silver ETC;SSLN;GBP
VDTA;Vanguard USD Treasury Bond UCITS ETF;VDTA;USD
FTEU;First Trust Eurozone AlphaDEX UCITS ETF;FTEU;USD
CCXAE;UBS ETFs plc - CMCI ex-Agriculture SF UCITS ETF;0MU1;EUR
BNKU;Lyxor S&P 500 Banks UCITS ETF;BNKU;USD
2OIL;Boost WTI Oil 2x Leverage Daily ETP;2OIL;USD
XZMU;Xtrackers ESG MSCI USA UCITS ETF;XZMU;USD
CECL;Lyxor MSCI Eastern Europe EX Russia UCITS ETF;CECL;GBP
SGBP;ETFS Short GBP Long USD;SGBP;USD
0IAS;Direxion Daily South Korea Bull 3X Shares;0IAS;USD
VISE;Leverage Shares 2x Visa ETP;VISE;EUR
GBSS;Gold Bullion Securities Ltd;GBSS;GBP
2OSI;Boost WTI Oil 2x Short Daily ETP;2OSI;GBP
PSVR;ETFS GBP Daily Hedged Silver;PSVR;GBP
SG24;SG NATURAL GAS x3 DAILY LONG;SG24;USD
TNAE;THINK MORNINGSTAR NORTH AMERICA EQUITY UCITS ETF;TNAE;USD
VNRT;Vanguard FTSE North America UCITS ETF;VNRT;GBP
XDWL;Xtrackers MSCI World UCITS ETF;XDWL;USD
VDCA;Vanguard USD Corporate 1-3 Year Bond UCITS ETF;VDCA;USD
MOGB;VanEck Vectors Morningstar US Wide Moat UCITS ETF;MOGB;GBP
2NGL;Boost Natural Gas 2x Leverage Daily ETP;2NGL;USD
C076;ComStage ETF STOXX Europe 600 Technology NR UCITS ETF;0H7A;EUR
MVUS;OSSIAM US MINIMUM VARIANCE ESG NR UCITS ETF;USMV;USD
TECC;Tabula European iTraxx Crossover Credit UCITS ETF EUR;TECC;EUR
PHPD;ETFS Physical Palladium;PHPD;USD
VSCA;Vanguard USD Corporate 1-3 Year Bond UCITS ETF;VSCA;GBP
SG20;SG NATURAL GAS x5 DAILY LONG;SG20;GBP
XDEM;Xtrackers MSCI World Momentum UCITS ETF;XDEM;GBP
0I9S;Direxion Daily Mid Cap Bull 3X Shares;0I9S;USD
C073;ComStage ETF STOXX Europe 600 Personal & Household Goods NR UCITS ETF;0H76;EUR
UC79;UBS ETF - MSCI Emerging Markets Socially Responsible UCITS ETF;UC79;GBP
EMHF;SciBeta HFE EM Equity 6F EW UCITS ETF;EMHF;EUR
100UKD;UBS ETF FTSE 100 UCITS ETF;0HCG;GBP
EMLC;VanEck Vectors JP Morgan EM Local Currency Bond UCITS ETF;EMLC;USD
US57;Lyxor Core iBoxx USD Treasuries 5-7Y DR UCITS ETF;US57;USD
EQLTU;UBS ETF-Factor MSCI EMU Quality UCITS ETF;0HCY;USD
CAGB;ETFS Short CAD Long GBP;CAGB;GBP
AUDP;ETFS Long AUD Short USD;AUDP;GBP
EL4T;Deka DB EUROGOV Germany 3-5 UCITS ETF;0W7P;EUR
XAGS;L&G Longer Dated All Commodities ex-Agriculture and Livestock UCITS ETF;XAGS;USD
SGQD;Lyxor SG Global Quality Income NTR UCITS ETF;SGQD;USD
3GOS;BOOST GOLD 3X SHORT DAILY;3GOS;USD
SUK2;L&G FTSE 100 Super Short Strategy Daily 2x UCITS ETF;SUK2;GBP
UC55;UBS ETF MSCI World UCITS ETF;UC55;GBP
LSFT;ETFS 2X Daily Long Softs;LSFT;USD
ZSILHE;ZKB Silver ETF;0VR9;EUR
WLDD;Lyxor MSCI World UCITS ETF;WLDD;USD
CODO;WisdomTree AT1 CoCo Bond UCITS ETF;CODO;USD
UL3S;Boost US Treasuries 30Y 3x Short Daily ETP;UL3S;GBP
UB17;UBS ETF-MSCI EMU Value UCITS ETF;UB17;GBP
VLUD;BNP PARIBAS EASY Equity Low Vol US UCITS ETF;0HFU;EUR
ULV2;LEVERAGE SHARES 2X UNILEVER;ULV2;GBP
TFRN;WisdomTree USD Floating Rate Treasury Bond UCITS ETF;TFRN;USD
LNEY;ETFS 2X Daily Long Ex-Energy;LNEY;USD
XMME;Xtrackers MSCI Emerging Markets UCITS ETF;XMME;USD
LSPU;Lyxor S&P 500 UCITS ETF;LSPU;USD
C066;ComStage ETF STOXX Europe 600 Financial Services NR UCITS ETF;0H6W;EUR
VUSA;Vanguard S&P 500 UCITS ETF;VUSA;GBP
XCX5;Xtrackers MSCI India Swap UCITS ETF;XCX5;GBP
XUHC;Xtrackers MSCI USA Health Care UCITS ETF;XUHC;USD
EGRA;WisdomTree Eurozone Quality Dividend Growth UCITS ETF;EGRA;EUR
HMBR;HSBC MSCI BRAZIL UCITS ETF;HMBR;USD
LAUS;Lyxor Australia S&P/ASX 200 UCITS ETF;LAUS;GBP
EMQP;EMQQ Emerging Markets Internet & Ecommerce UCITS ETF;EMQP;GBP
BSX;Lyxor EURO STOXX 50 Daily -1x Inverse UCITS ETF;0MRJ;EUR
100H;Lyxor FTSE 100 UCITS ETF;100H;USD
LCJP;Lyxor Core MSCI Japan DR UCITS ETF;LCJP;GBP
CNAL;Lyxor Hwabao WP MSCI China A DR UCITS ETF;CNAL;GBP
0JJP;iShares U.S. Oil & Gas Exploration & Production ETF;0JJP;USD
HPRO;HSBC FTSE EPRA/NAREIT Developed UCITS ETF;HPRO;GBP
3SIS;Boost Silver 3x Short Daily ETP;3SIS;USD
SG54;SG SILVER X3 DAILY LONG;SG54;USD
SG40;SG COPPER x5 DAILY LONG;SG40;USD
CNAA;Lyxor Hwabao WP MSCI China A DR UCITS ETF;CNAA;USD
XMTW;Xtrackers MSCI Taiwan UCITS ETF;XMTW;GBP
JBPLEA;GAM Precious Metals - Physical Platinum;0ANM;EUR
MWRD;AMUNDI INDEX MSCI WORLD UCITS ETF DR;MWRD;GBP
LGGG;L&G Global Equity UCITS ETF;LGGG;GBP
NZDP;ETFS Long NZD Short USD;NZDP;GBP
ZGLDGB;ZKB Gold ETF;0GOZ;GBP
STEA;PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF;STEA;EUR
EPIQ;Wisdomtree India Quality UCITS ETF;EPIQ;GBP
RTWP;L&G Russell 2000 US Small Cap UCITS ETF;RTWP;GBP
SG81;SG DAX x5 DAILY SHORT;SG81;EUR
0JLR;iShares MSCI Singapore ETF;0JLR;USD
XUTD;Xtrackers II US Treasuries UCITS ETF;XUTD;USD
NOGB;ETFS Short NOK Long GBP;NOGB;GBP
SGBB;ETFS Bearish GBP vs G10 Currency Basket Securities;SGBB;GBP
UD03;UBS ETF-Factor MSCI EMU Prime Value UCITS ETF;UD03;GBP
AIGG;ETFS Grains;AIGG;USD
3WHS;ETFS 3x Daily Short Wheat;3WHS;USD
UKBE;Lyxor UK GBP 10Y Inflation Expectations UCITS ETF;UKBE;GBP
SG65;SG GBPUSD x5 DAILY SHORT/new;SG65;USD
JBSIUX;GAM Precious Metals - Physical Silver;0MKU;USD
XMJD;Xtrackers MSCI Japan UCITS ETF;XMJD;USD
C077;ComStage ETF STOXX Europe 600 Telecommunications NR UCITS ETF;0MUX;EUR
SSEP;ETFS Short SEK Long USD;SSEP;GBP
CSGOLD;iShares Gold ETF CH;0MKJ;USD
LGAG;L&G Asia Pacific ex Japan Equity UCITS ETF;LGAG;GBP
CCXAA;UBS ETFs plc - CMCI ex-Agriculture SF UCITS ETF;CXAU;USD
XBAK;Xtrackers MSCI Pakistan Swap UCITS ETF;XBAK;USD
3BAL;Boost EURO STOXX Banks 3x Leverage Daily ETP;3BAL;GBP
VCPA;Vanguard USD Corporate Bond UCITS ETF;VCPA;GBP
MOED;BNP PARIBAS EASY Equity Momentum Europe UCITS ETF;0HFW;EUR
JBGOUX;GAM Precious Metals - Physical Gold;0MKC;USD
PRIW;AMUNDI PRIME GLOBAL UCITS ETF DR;PRIW;GBP
SCYP;ETFS Short CNY Long USD USD;SCYP;GBP
M9SC;Market Access RICI Metals Index UCITS ETF;0MJI;EUR
UD07;UBS ETFs PLC - Bloomberg Commodity CMCI SF UCITS ETF;UD07;GBP
COGO;WisdomTree AT1 CoCo Bond UCITS ETF;COGO;GBP
FGQP;Fidelity Global Quality Income UCITS ETF;FGQP;GBP
8H81;ComStage ETF FTSE 100 TR UCITS ETF;0MJQ;EUR
FEXD;First Trust US Large Cap Core AlphaDEX UCITS ETF;FEXD;GBP
VILX;Boost S&P 500 VIX Short-Term Futures 2.25x Leverage Daily ETP;VILX;GBP
XDWY;Xtrackers MSCI World High Dividend Yield UCITS ETF;XDWY;USD
KWEB;KraneShares CSI China Internet UCITS ETF;KWEB;USD
3CUS;ETFS 3x Daily Short Copper;3CUS;USD
LALL;ETFS 2X Daily Long All Commodities;LALL;USD
XDNG;Xtrackers JPX-Nikkei 400 UCITS ETF;XDNG;GBP
SG74;SG EURO STOXX x5 DAILY LONG;SG74;GBP
EMOM;BNP PARIBAS EASY Equity Momentum Europe UCITS ETF;0HEV;EUR
0IND;First Trust Dow Jones Internet Index Fund;0IND;USD
XCX3;Xtrackers MSCI Malaysia UCITS ETF;XCX3;GBP
LCCN;Lyxor MSCI China UCITS ETF;LCCN;USD
SKGB;ETFS Short SEK Long GBP;SKGB;GBP
XUKS;Xtrackers FTSE 100 Short Daily Swap UCITS ETF;XUKS;GBP
LPLA;ETFS 2X Daily Long Platinum;LPLA;USD
XMUJ;Xtrackers MSCI Japan UCITS ETF;XMUJ;USD
DISG;Lyxor MSCI World Consumer Discretionary TR UCITS ETF;DISG;GBP
PENR;ETFS GBP Daily Hedged Energy;PENR;GBP
GY3L;ETFS 3x Daily Long DAX 30;OGYL;EUR
LGUG;L&G US Equity UCITS ETF;LGUG;GBP
XDWE;Xtrackers S&P 500 Equal Weight UCITS ETF;XDWE;GBP
3SGO;BOOST GOLD 3X SHORT DAILY;3SGO;GBP
AAP2;Leverage Shares 2x Apple ETP;AAP2;USD
FEQD;Fidelity Europe Quality Income UCITS ETF;FEQD;GBP
SG42;SG GOLD X5 DAILY LONG;SG42;GBP
SCHF;ETFS Short CHF Long USD;SCHF;USD
MEUU;Lyxor MSCI Europe DR UCITS ETF;MEUU;USD
HBRL;HSBC MSCI BRAZIL UCITS ETF;HBRL;GBP
ZSILEU;ZKB Silver ETF;0VR6;EUR
PNGA;ETFS GBP Daily Hedged Natural Gas;PNGA;GBP
CMCI;UBS ETC Composite USD;CMCI;USD
XEOU;Xtrackers MSCI Europe UCITS ETF;XEOU;USD
CECD;Lyxor MSCI Eastern Europe EX Russia UCITS ETF;CECD;USD
ALAU;Amundi Index Solutions-Amundi Msci EM Latin America;ALAU;USD
3BLR;Boost Brent Oil 3x Leverage Daily ETP;3BLR;GBP
XCAD;Xtrackers MSCI Canada UCITS ETF;XCAD;USD
LJPY;ETFS Long JPY Short USD;LJPY;USD
DJEU;Lyxor Dow Jones Industrial Average UCITS ETF;DJEU;USD
XD5S;Xtrackers MSCI EMU UCITS ETF;XD5S;GBP
UIMF;UBS ETF MSCI Europe UCITS ETF;0HGJ;EUR
SCDP;ETFS Short CAD Long USD;SCDP;GBP
UC98;UBS ETF - Bloomberg Barclays MSCI US Liquid Corporates Sustainable UCITS ETF;UC98;GBP
JBPAUX;GAM Precious Metals - Physical Palladium;0ANX;USD
100GBAGBP;UBS ETF FTSE 100 UCITS ETF;UB03;GBP
HSPX;HSBC S&P 500 UCITS ETF;HSPX;GBP
TEGB;Think European Equity UCITS ETF;TEGB;GBP
SMRG;Amundi Index Eq Global Multi Smart Al Scientific Beta UCITS ETF DR;SMRG;GBP
TIPG;Lyxor Core US TIPS DR UCITS ETF;TIPG;GBP
0JLS;iShares MSCI Russia ETF;0JLS;USD
XGLS;Xtrackers Physical Gold GBP Hedged ETC;XGLS;GBP
MVAE;Lyxor FTSE Europe Minimum Variance DR UCITS ETF;MVAE;USD
LYX5;Lyxor J.P. Morgan Multi-Factor Europe Index UCITS ETF;LYX5;GBP
LEUR;ETFS Long EUR Short USD;LEUR;USD
3HCL;Boost Copper 3x Leverage Daily ETP;3HCL;USD
LGB3;ETFS 3x Long GBP Short USD;LGB3;USD
500G;Amundi S&P 500 UCITS ETF;500G;GBP
OSW3;ETFS WTI 3yr;OSW3;USD
TCEG;Tabula European Performance Credit UCITS ETF EUR;TCEG;GBP
VEMT;Vanguard USD Emerging Markets Government Bond UCITS ETF;VEMT;GBP
CADP;ETFS Long CAD Short USD;CADP;GBP
0YLF;Invesco S&P 500 High Dividend Low Volatility ETF;0YLF;USD
X011;ComStage ETF MSCI Europe TRN UCITS ETF;0H7J;EUR
XSKR;Xtrackers Stoxx Europe 600 Telecommunications Swap UCITS ETF;XSKR;GBP
CMFP;L&G Longer Dated All Commodities UCITS ETF;CMFP;GBP
XMTD;Xtrackers MSCI Taiwan UCITS ETF;XMTD;USD
EXI5;iShares STOXX Europe 600 Real Estate UCITS ETF DE;0MP2;EUR
USEUYH;UBS Irl ETF plc - MSCI USA hedged to EUR UCITS ETF;0Y4G;EUR
VUTY;Vanguard USD Treasury Bond UCITS ETF;VUTY;GBP
2SIS;Boost Silver 2x Short Daily ETP;2SIS;USD
LCJG;Lyxor Core MSCI Japan DR UCITS ETF;LCJG;GBP
C031;ComStage ETF ATX UCITS ETF;0H7Y;EUR
LBUL;ETFS 2X Daily Long Gold;LBUL;USD
ASHR;Xtrackers Harvest CSI300 UCITS ETF;ASHR;USD
XMUD;Xtrackers MSCI USA Swap UCITS ETF;XMUD;USD
3UKL;Boost FTSE 100 3x Leverage Daily ETP;3UKL;GBP
DJEL;Lyxor Dow Jones Industrial Average UCITS ETF;DJEL;GBP
TCBT;Think iBoxx Corporate Bond UCITS ETF;TCBT;USD
DFJ;Wisdomtree Japan Smallcap Dividend UCITS ETF;DFJ;USD
LOIL;ETFS 2X Daily Long Wti Crude Oil;LOIL;USD
LLHO;ETFS 2X Daily Long Lean Hogs;LLHO;USD
XAUS;Xtrackers S&P ASX 200 UCITS ETF;XAUS;GBP
VMVL;Vanguard Global Minimum Volatility UCITS ETF;VMVL;GBP
2PAL;Boost Palladium 2x Leverage Daily ETP;2PAL;USD
ESPO;Vaneck Vectors Video Gaming & eSports UCITS ETF;ESPO;USD
US35;Lyxor Core iBoxx USD Treasuries 3-5Y DR UCITS ETF;US35;USD
MAKE;Lyxor FTSE Developed Europe Infrastructure UCITS ETF;MAKE;GBP
XRMU;Xtrackers Russell Midcap UCITS ETF;XRMU;USD
SEMC;UBS ETF - J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF;SEMC;GBP
SSEK;ETFS Short SEK Long USD;SSEK;USD
XMEM;Xtrackers MSCI Emerging Markets Swap UCITS ETF;XMEM;GBP
3SEM;Boost Emerging Markets 3x Short Daily ETP;3SEM;GBP
COMF;L&G Longer Dated All Commodities UCITS ETF;COMF;USD
FING;Lyxor MSCI World Financials TR UCITS ETF;FING;GBP
XFEW;Xtrackers FTSE 100 Equal Weight UCITS ETF;XFEW;GBP
CI2USD;Amundi Msci India ETF;CI2U;USD
BIOT;L&G Pharma Breakthrough UCITS ETF;BIOT;USD
SWEUAH;UBS ETF CH - MSCI Switzerland hedged to EUR;0VRD;EUR
0MNZ;iShares Euro Government Bond Capped 1.5-2.5yr UCITS ETF DE;0MNZ;EUR
VZLA;ETFS Physical Platinum;OVZA;EUR
GLDU;UBS ETC linked to the UBS Bloomberg CMCI Components USD Total Return Gold Index;GLDU;USD
SG31;SG WTI x2 DAILY SHORT;SG31;USD
UBTL;UBS ETF - Bloomberg Barclays TIPS 10+ UCITS ETF;UBTL;GBP
0JH7;iShares Dow Jones U.S. ETF;0JH7;USD
XMJP;Xtrackers MSCI Japan UCITS ETF;XMJP;GBP
XDW0;Xtrackers MSCI World Energy UCITS ETF;XDW0;USD
0LMN;Vanguard Total World Stock ETF;0LMN;USD
DL2P;L&G DAX Daily 2x Long UCITS ETF;DL2P;GBP
UBTP;UBS ETF - Bloomberg Barclays TIPS 1-10 UCITS ETF;UBTP;GBP
ENEF;ETFS Longer Dated Energy;ENEF;USD
PALL;ETFS GBP Daily Hedged All Commodities;PALL;GBP
ELLE;Lyxor Global Gender Equality DR UCITS ETF;ELLE;USD
EEIA;WisdomTree Europe Equity Income UCITS ETF;EEIA;EUR
SG69;SG JPYUSD x5 DAILY SHORT;SG69;USD
SSUG;ETFS 1X Daily Short Sugar;SSUG;USD
GFGB;VanEck Vectors Global Fallen Angel High Yield Bond UCITS ETF;GFGB;GBP
2OLI;Boost WTI Oil 2x Leverage Daily ETP;2OLI;GBP
RDS2;LEVERAGE SHARES 2X ROYAL DUTCH SHELL;RDS2;GBP
CE9USD;Amundi Msci Eastern Europe EX Russia ETF;CE9U;USD
VUAG;Vanguard S&P 500 UCITS ETF;VUAG;GBP
C072;ComStage ETF STOXX Europe 600 Oil & Gas NR UCITS ETF;0H75;EUR
0YIK;Invesco QQQ Trust Series 1;0YIK;USD
OSB3;ETFS Brent 3yr;OSB3;USD
